DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume
2015-04-10,KCB,KCB Group Plc,33.75,55.5,61.0,64.0,62.5,61.5,-0.4,0.000245,231900.0
2015-04-13,KCB,KCB Group Plc,33.75,55.5,63.0,65.0,64.0,62.5,0.1,6.3e-05,3178500.0
2015-04-14,KCB,KCB Group Plc,33.75,55.5,64.0,65.5,64.5,64.0,0.1,6.3e-05,2560300.0
2015-04-15,KCB,KCB Group Plc,33.75,55.5,64.5,65.5,65.0,64.5,0.2,0.000124,471200.0
2015-04-16,KCB,KCB Group Plc,33.75,55.5,64.5,65.5,64.5,65.0,0.45,0.000276,4180700.0
2015-04-17,KCB,KCB Group Plc,33.75,55.5,64.0,65.0,64.0,64.5,0.45,0.000269,2907400.0
2015-04-20,KCB,KCB Group Plc,33.75,55.5,64.0,65.0,64.0,64.0,0.05,2.8999999999999997e-05,2066600.0
2015-04-21,KCB,KCB Group Plc,33.75,55.5,64.0,65.0,64.5,64.0,-0.05,2.8999999999999997e-05,3557200.0
2015-04-22,KCB,KCB Group Plc,33.75,55.5,64.0,65.0,64.5,64.5,-0.15,8.7e-05,1196600.0
2015-04-23,KCB,KCB Group Plc,33.75,55.5,63.0,65.0,64.0,64.5,0.1,5.9e-05,2590300.0
2015-04-24,KCB,KCB Group Plc,33.75,55.5,62.0,64.0,63.0,64.0,0.15,8.7e-05,771700.0
2015-04-27,KCB,KCB Group Plc,33.75,55.5,61.0,63.5,63.0,63.0,-0.2,0.00011599999999999999,933600.0
2015-04-28,KCB,KCB Group Plc,33.75,55.5,62.0,63.0,62.5,63.0,0.1,5.7999999999999994e-05,411900.0
2015-04-29,KCB,KCB Group Plc,33.75,55.5,61.5,62.5,62.0,62.5,0.1,5.7999999999999994e-05,858600.0
2015-04-30,KCB,KCB Group Plc,33.75,55.5,62.0,63.0,62.5,62.0,0.1,5.7999999999999994e-05,3218500.0
2015-05-04,KCB,KCB Group Plc,33.75,55.5,62.0,64.0,62.5,62.5,0.05,2.8999999999999997e-05,3115000.0
2015-05-05,KCB,KCB Group Plc,33.75,55.5,61.5,63.0,62.0,62.5,0.05,2.8999999999999997e-05,3008300.0
2015-05-06,KCB,KCB Group Plc,33.75,55.5,59.5,62.0,60.5,62.0,0.05,2.8999999999999997e-05,5160700.0
2015-05-07,KCB,KCB Group Plc,33.75,55.5,58.5,62.0,59.0,60.5,-0.4,0.00022799999999999999,5565500.0
2015-05-08,KCB,KCB Group Plc,33.75,55.5,58.5,62.0,60.5,59.0,-0.1,5.7999999999999994e-05,995700.0
2015-05-09,KCB,KCB Group Plc,33.75,55.5,32.0,33.75,33.25,33.25,-0.25,0.00012199999999999998,5265000.0
2015-05-11,KCB,KCB Group Plc,33.75,55.5,60.0,62.0,60.0,60.5,-0.15,8.800000000000001e-05,268000.0
2015-05-12,KCB,KCB Group Plc,33.75,55.5,57.5,60.0,58.0,60.0,-0.25,0.00014800000000000002,12778200.0
2015-05-13,KCB,KCB Group Plc,33.75,55.5,57.0,59.0,57.5,58.0,-0.55,0.00033,960600.0
2015-05-14,KCB,KCB Group Plc,33.75,55.5,57.0,58.5,58.0,57.5,0.25,0.000155,9637500.0
2015-05-15,KCB,KCB Group Plc,33.75,55.5,58.0,59.0,58.0,58.0,0.0,0.0,4621400.0
2015-05-18,KCB,KCB Group Plc,33.75,55.5,57.5,59.0,58.0,58.0,0.15,9.2e-05,479200.0
2015-05-19,KCB,KCB Group Plc,33.75,55.5,58.0,62.5,59.0,58.0,0.1,6.099999999999999e-05,1608900.0
2015-05-20,KCB,KCB Group Plc,33.75,55.5,60.0,61.5,61.0,59.0,-0.15,9e-05,4248500.0
2015-05-21,KCB,KCB Group Plc,33.75,55.5,60.0,61.0,60.0,61.0,-0.2,0.00012199999999999998,1570800.0
2015-05-22,KCB,KCB Group Plc,33.75,55.5,59.0,60.0,59.5,60.0,-0.05,3.1e-05,567300.0
2015-05-25,KCB,KCB Group Plc,33.75,55.5,59.5,60.5,59.5,59.5,-0.2,0.000123,2681200.0
2015-05-26,KCB,KCB Group Plc,33.75,55.5,59.5,61.0,60.0,59.5,-0.35,0.00021899999999999998,5354400.0
2015-05-27,KCB,KCB Group Plc,33.75,55.5,57.0,60.0,59.0,60.0,-0.45,0.000288,803200.0
2015-05-28,KCB,KCB Group Plc,33.75,55.5,57.0,59.0,57.0,59.0,0.35,0.00023,471000.0
2015-05-29,KCB,KCB Group Plc,33.75,55.5,55.5,57.5,56.5,57.0,0.3,0.00019299999999999997,9573300.0
2015-06-02,KCB,KCB Group Plc,33.75,55.5,56.0,59.0,57.5,56.5,0.65,0.00040999999999999994,2482800.0
2015-06-03,KCB,KCB Group Plc,33.75,55.5,58.0,60.0,58.5,57.5,-0.1,6.099999999999999e-05,904100.0
2015-06-04,KCB,KCB Group Plc,33.75,55.5,58.5,60.0,59.5,58.5,0.05,3e-05,1613700.0
2015-06-05,KCB,KCB Group Plc,33.75,55.5,58.5,59.5,59.0,59.5,-0.1,6.099999999999999e-05,119400.0
2015-06-08,KCB,KCB Group Plc,33.75,55.5,58.0,59.5,58.5,59.0,-0.3,0.000183,691300.0
2015-06-09,KCB,KCB Group Plc,33.75,55.5,58.0,59.5,58.5,58.5,0.0,0.0,119000.0
2015-06-10,KCB,KCB Group Plc,33.75,55.5,58.0,59.5,58.5,58.5,0.0,0.0,2691100.0
2015-06-11,KCB,KCB Group Plc,33.75,55.5,57.0,58.5,58.0,58.5,-0.05,3.1e-05,390900.0
2015-06-12,KCB,KCB Group Plc,33.75,55.5,57.0,59.0,58.0,58.0,0.05,3.1e-05,85600.0
2015-06-15,KCB,KCB Group Plc,33.75,55.5,57.0,58.0,57.5,58.0,0.05,3.1e-05,189300.0
2015-06-16,KCB,KCB Group Plc,33.75,55.5,57.0,58.0,57.0,57.5,-0.05,3.1e-05,1814900.0
2015-06-17,KCB,KCB Group Plc,33.75,55.5,56.0,58.0,56.5,57.0,0.0,0.0,304800.0
2015-06-18,KCB,KCB Group Plc,33.75,55.5,56.5,57.5,56.5,56.5,-0.05,3.1e-05,1306200.0
2015-06-19,KCB,KCB Group Plc,33.75,55.5,56.5,57.5,56.5,56.5,0.05,3.1e-05,396300.0
2015-06-22,KCB,KCB Group Plc,33.75,55.5,55.5,57.0,56.0,56.5,0.3,0.00018700000000000002,1732100.0
2015-06-23,KCB,KCB Group Plc,33.75,55.5,55.5,56.5,56.0,56.0,-0.35,0.00021400000000000002,165300.0
2015-06-24,KCB,KCB Group Plc,33.75,55.5,55.5,57.0,56.0,56.0,0.05,3.1e-05,28166600.0
2015-06-25,KCB,KCB Group Plc,33.75,55.5,55.5,56.0,55.5,56.0,0.05,3.1e-05,3036800.0
2015-06-26,KCB,KCB Group Plc,33.75,55.5,55.5,56.0,55.5,55.5,0.0,0.0,228000.0
2015-06-29,KCB,KCB Group Plc,33.75,55.5,54.5,56.5,55.5,55.5,0.2,0.000124,2602100.0
2015-06-30,KCB,KCB Group Plc,33.75,55.5,54.0,56.0,55.0,55.5,0.15,9.2e-05,571600.0
2015-07-01,KCB,KCB Group Plc,33.75,55.5,54.0,55.0,54.0,55.0,0.05,3e-05,3866800.0
2015-07-02,KCB,KCB Group Plc,33.75,55.5,53.5,55.0,54.0,54.0,-0.05,3e-05,2231900.0
2015-07-03,KCB,KCB Group Plc,33.75,55.5,54.5,55.5,55.0,54.0,-0.1,6.099999999999999e-05,366200.0
2015-07-06,KCB,KCB Group Plc,33.75,55.5,54.5,56.0,54.5,55.0,0.0,0.0,3782600.0
2015-07-07,KCB,KCB Group Plc,33.75,55.5,55.0,57.0,56.0,54.5,0.0,0.0,2222800.0
2015-07-08,KCB,KCB Group Plc,33.75,55.5,55.0,56.0,55.0,56.0,-0.2,0.00012199999999999998,642100.0
2015-07-09,KCB,KCB Group Plc,33.75,55.5,54.5,56.0,54.5,55.0,-0.2,0.000124,3259200.0
2015-07-13,KCB,KCB Group Plc,33.75,55.5,54.5,56.0,54.5,54.5,-0.1,6.3e-05,2429600.0
2015-07-14,KCB,KCB Group Plc,33.75,55.5,54.0,56.0,54.5,54.5,-0.1,6.3e-05,306600.0
2015-07-15,KCB,KCB Group Plc,33.75,55.5,54.0,54.5,54.0,54.5,-0.05,3.2e-05,2619100.0
2015-07-16,KCB,KCB Group Plc,33.75,55.5,54.0,55.0,54.0,54.0,-0.45,0.000287,4323500.0
2015-07-17,KCB,KCB Group Plc,33.75,55.5,54.0,56.0,54.5,54.0,-0.1,6.6e-05,1928500.0
2015-07-20,KCB,KCB Group Plc,33.75,55.5,54.5,56.5,55.5,54.5,0.15,9.9e-05,1575600.0
2015-07-21,KCB,KCB Group Plc,33.75,55.5,55.0,56.5,55.5,55.5,0.2,0.000131,1038700.0
2015-07-22,KCB,KCB Group Plc,33.75,55.5,55.5,57.0,55.5,55.5,0.05,3.2e-05,815400.0
2015-07-23,KCB,KCB Group Plc,33.75,55.5,54.5,56.5,55.0,55.5,-0.1,6.4e-05,1590000.0
2015-07-24,KCB,KCB Group Plc,33.75,55.5,54.0,55.0,54.5,55.0,-0.2,0.000129,110300.0
2015-07-27,KCB,KCB Group Plc,33.75,55.5,51.0,55.0,54.0,54.5,0.2,0.000131,1236200.0
2015-07-28,KCB,KCB Group Plc,33.75,55.5,52.0,54.5,53.5,54.0,0.0,0.0,2414900.0
2015-07-29,KCB,KCB Group Plc,33.75,55.5,50.0,53.0,51.5,53.5,-0.25,0.00016200000000000003,243400.0
2015-07-30,KCB,KCB Group Plc,33.75,55.5,50.0,51.0,50.5,51.5,-0.25,0.00016399999999999997,5067900.0
2015-07-31,KCB,KCB Group Plc,33.75,55.5,45.5,51.0,50.0,50.5,-0.55,0.000368,6399500.0
2015-08-03,KCB,KCB Group Plc,33.75,55.5,46.0,50.0,49.0,50.0,-0.25,0.000174,5710800.0
2015-08-04,KCB,KCB Group Plc,33.75,55.5,46.5,49.0,47.0,49.0,-0.15,0.000106,4700100.0
2015-08-05,KCB,KCB Group Plc,33.75,55.5,45.75,47.0,46.0,47.0,-0.05,3.6e-05,9614700.0
2015-08-06,KCB,KCB Group Plc,33.75,55.5,46.0,47.0,46.0,46.0,-0.05,3.6e-05,3901900.0
2015-08-07,KCB,KCB Group Plc,33.75,55.5,46.0,49.75,49.25,46.0,0.65,0.00046799999999999994,3565300.0
2015-08-10,KCB,KCB Group Plc,33.75,55.5,48.25,50.0,49.5,49.25,0.8,0.00055,2830300.0
2015-08-11,KCB,KCB Group Plc,33.75,55.5,47.0,50.0,49.5,49.5,0.1,6.500000000000001e-05,1908100.0
2015-08-12,KCB,KCB Group Plc,33.75,55.5,46.0,49.5,48.75,49.5,0.1,6.500000000000001e-05,1169400.0
2015-08-13,KCB,KCB Group Plc,33.75,55.5,47.5,49.5,48.25,48.75,-0.1,6.4e-05,1997200.0
2015-08-14,KCB,KCB Group Plc,33.75,55.5,47.25,48.5,47.5,48.25,-0.45,0.000291,592600.0
2015-08-17,KCB,KCB Group Plc,33.75,55.5,47.0,48.0,47.25,47.5,-0.15,0.0001,695000.0
2015-08-18,KCB,KCB Group Plc,33.75,55.5,46.5,47.5,47.0,47.25,0.0,0.0,1175300.0
2015-08-19,KCB,KCB Group Plc,33.75,55.5,46.5,47.25,46.5,47.0,0.15,0.000101,3324500.0
2015-08-20,KCB,KCB Group Plc,33.75,55.5,46.0,47.0,46.5,46.5,0.1,6.7e-05,3955900.0
2015-08-21,KCB,KCB Group Plc,33.75,55.5,45.5,47.0,46.0,46.5,-0.1,6.6e-05,3644500.0
2015-08-24,KCB,KCB Group Plc,33.75,55.5,45.0,46.25,45.5,46.0,-0.65,0.000433,491900.0
2015-08-25,KCB,KCB Group Plc,33.75,55.5,43.0,45.75,44.75,45.5,-0.4,0.000279,1164400.0
2015-08-26,KCB,KCB Group Plc,33.75,55.5,43.0,45.5,43.5,44.75,-0.5,0.000358,980900.0
2015-08-27,KCB,KCB Group Plc,33.75,55.5,42.75,44.25,43.0,43.5,0.05,3.7000000000000005e-05,7555700.0
2015-08-28,KCB,KCB Group Plc,33.75,55.5,42.25,44.0,43.75,43.0,0.65,0.000481,7857200.0
2015-08-31,KCB,KCB Group Plc,33.75,55.5,44.0,44.75,44.0,43.75,0.2,0.00014099999999999998,4809200.0
2015-09-01,KCB,KCB Group Plc,33.75,55.5,43.25,45.0,44.0,44.0,0.25,0.000174,1630100.0
2015-09-02,KCB,KCB Group Plc,33.75,55.5,43.25,44.0,43.5,44.0,0.0,0.0,818100.0
2015-09-03,KCB,KCB Group Plc,33.75,55.5,43.5,45.5,44.0,43.5,0.6,0.00041100000000000007,350900.0
2015-09-04,KCB,KCB Group Plc,33.75,55.5,45.0,46.25,45.0,44.0,-0.35,0.00023,854400.0
2015-09-07,KCB,KCB Group Plc,33.75,55.5,46.0,47.5,46.25,45.0,-0.25,0.000168,107600.0
2015-09-08,KCB,KCB Group Plc,33.75,55.5,46.0,47.0,46.5,46.25,0.0,0.0,2248500.0
2015-09-09,KCB,KCB Group Plc,33.75,55.5,46.0,47.0,46.0,46.5,-0.2,0.000137,3858000.0
2015-09-10,KCB,KCB Group Plc,33.75,55.5,46.25,47.0,46.25,46.0,0.0,0.0,1425000.0
2015-09-11,KCB,KCB Group Plc,33.75,55.5,45.75,46.5,46.0,46.25,0.15,0.000104,1349800.0
2015-09-14,KCB,KCB Group Plc,33.75,55.5,45.0,47.0,46.25,46.0,0.15,0.000103,2121700.0
2015-09-15,KCB,KCB Group Plc,33.75,55.5,46.0,47.0,46.25,46.25,0.45,0.000306,3318900.0
2015-09-16,KCB,KCB Group Plc,33.75,55.5,46.5,47.0,46.5,46.25,-0.2,0.000132,2673100.0
2015-09-17,KCB,KCB Group Plc,33.75,55.5,46.25,48.0,46.75,46.5,0.05,3.3e-05,1589200.0
2015-09-18,KCB,KCB Group Plc,33.75,55.5,47.25,49.0,47.75,46.75,-0.3,0.0002,513200.0
2015-09-21,KCB,KCB Group Plc,33.75,55.5,47.0,47.5,47.0,47.75,0.2,0.000136,839600.0
2015-09-22,KCB,KCB Group Plc,33.75,55.5,47.0,47.75,47.0,47.0,0.1,6.7e-05,327200.0
2015-09-23,KCB,KCB Group Plc,33.75,55.5,47.0,47.75,47.25,47.0,0.1,6.7e-05,144300.0
2015-09-24,KCB,KCB Group Plc,33.75,55.5,47.25,50.0,48.0,47.25,0.05,3.3e-05,1530800.0
2015-09-25,KCB,KCB Group Plc,33.75,55.5,48.0,50.0,48.75,48.0,0.0,0.0,258300.0
2015-09-28,KCB,KCB Group Plc,33.75,55.5,48.5,49.5,49.0,48.75,0.05,3.3e-05,490700.0
2015-09-29,KCB,KCB Group Plc,33.75,55.5,47.25,49.0,47.75,49.0,-0.1,6.6e-05,1651900.0
2015-09-30,KCB,KCB Group Plc,33.75,55.5,47.0,48.5,47.0,47.75,0.1,6.6e-05,868900.0
2015-10-01,KCB,KCB Group Plc,33.75,55.5,45.0,47.5,45.5,47.0,-0.25,0.00016399999999999997,159600.0
2015-10-02,KCB,KCB Group Plc,33.75,55.5,43.5,46.0,43.75,45.5,-0.5,0.000334,2630200.0
2015-10-05,KCB,KCB Group Plc,33.75,55.5,43.5,46.0,44.25,43.75,0.15,0.000104,1154800.0
2015-10-07,KCB,KCB Group Plc,33.75,55.5,44.5,45.75,45.0,44.25,0.05,3.4e-05,11395900.0
2015-10-08,KCB,KCB Group Plc,33.75,55.5,44.5,45.0,44.75,45.0,0.05,3.4e-05,845700.0
2015-10-09,KCB,KCB Group Plc,33.75,55.5,43.25,45.0,44.0,44.75,0.1,6.8e-05,2294700.0
2015-10-12,KCB,KCB Group Plc,33.75,55.5,43.0,45.0,43.25,44.0,0.15,0.000101,2218900.0
2015-10-13,KCB,KCB Group Plc,33.75,55.5,40.5,43.5,42.25,43.25,0.05,3.3e-05,937700.0
2015-10-14,KCB,KCB Group Plc,33.75,55.5,39.0,42.5,40.25,42.25,-0.3,0.0002,5997300.0
2015-10-15,KCB,KCB Group Plc,33.75,55.5,39.75,42.5,41.25,40.25,-0.3,0.00020400000000000003,10145900.0
2015-10-16,KCB,KCB Group Plc,33.75,55.5,41.25,43.0,41.75,41.25,0.15,0.000104,5535300.0
2015-10-19,KCB,KCB Group Plc,33.75,55.5,42.0,43.5,42.5,41.75,0.2,0.000137,685300.0
2015-10-21,KCB,KCB Group Plc,33.75,55.5,42.0,43.5,42.5,42.5,0.25,0.000169,4934900.0
2015-10-22,KCB,KCB Group Plc,33.75,55.5,41.75,42.5,41.75,42.5,-0.05,3.3e-05,3225700.0
2015-10-23,KCB,KCB Group Plc,33.75,55.5,41.5,42.0,41.75,41.75,0.0,0.0,354600.0
2015-10-26,KCB,KCB Group Plc,33.75,55.5,41.5,42.0,41.75,41.75,-0.45,0.000301,1133900.0
2015-10-27,KCB,KCB Group Plc,33.75,55.5,41.0,41.5,41.0,41.75,0.0,0.0,375600.0
2015-10-28,KCB,KCB Group Plc,33.75,55.5,40.0,41.25,40.5,41.0,0.0,0.0,2077900.0
2015-10-29,KCB,KCB Group Plc,33.75,55.5,40.25,41.0,40.5,40.5,-0.1,6.9e-05,1029700.0
2015-10-30,KCB,KCB Group Plc,33.75,55.5,39.75,40.75,40.25,40.5,-0.05,3.5e-05,2008300.0
2015-11-02,KCB,KCB Group Plc,33.75,55.5,39.75,40.25,39.75,40.25,0.0,0.0,413800.0
2015-11-03,KCB,KCB Group Plc,33.75,55.5,38.25,40.0,38.75,39.75,0.1,7e-05,5294700.0
2015-11-04,KCB,KCB Group Plc,33.75,55.5,38.75,40.25,39.75,38.75,-0.15,0.000104,1450600.0
2015-11-05,KCB,KCB Group Plc,33.75,55.5,40.0,42.5,40.5,39.75,0.65,0.000455,3080400.0
2015-11-06,KCB,KCB Group Plc,33.75,55.5,41.0,43.0,42.5,40.5,0.1,6.7e-05,267600.0
2015-11-09,KCB,KCB Group Plc,33.75,55.5,42.0,43.0,42.25,42.5,0.0,0.0,898500.0
2015-11-10,KCB,KCB Group Plc,33.75,55.5,40.0,42.5,41.5,42.25,0.4,0.000266,1005100.0
2015-11-11,KCB,KCB Group Plc,33.75,55.5,40.5,42.0,41.25,41.5,0.35,0.00022700000000000002,1112600.0
2015-11-12,KCB,KCB Group Plc,33.75,55.5,41.0,42.0,41.5,41.25,0.25,0.00015800000000000002,2148000.0
2015-11-13,KCB,KCB Group Plc,33.75,55.5,40.0,42.0,41.0,41.5,-0.05,3.1e-05,1719000.0
2015-11-16,KCB,KCB Group Plc,33.75,55.5,39.75,41.0,40.25,41.0,0.05,3.1e-05,4610100.0
2015-11-17,KCB,KCB Group Plc,33.75,55.5,39.75,41.0,39.75,40.25,0.05,3.1e-05,3790800.0
2015-11-18,KCB,KCB Group Plc,33.75,55.5,40.0,41.75,40.75,39.75,0.15,9.300000000000001e-05,2765400.0
2015-11-19,KCB,KCB Group Plc,33.75,55.5,40.5,41.0,40.75,40.75,0.25,0.000154,3530500.0
2015-11-20,KCB,KCB Group Plc,33.75,55.5,41.0,42.0,41.5,40.75,0.15,9.1e-05,2270500.0
2015-11-23,KCB,KCB Group Plc,33.75,55.5,41.5,42.75,41.75,41.5,0.05,3e-05,362700.0
2015-11-24,KCB,KCB Group Plc,33.75,55.5,41.5,42.0,41.75,41.75,-0.5,0.000299,1094900.0
2015-11-25,KCB,KCB Group Plc,33.75,55.5,41.25,42.0,41.5,41.75,-0.15,9.300000000000001e-05,4958700.0
2015-11-27,KCB,KCB Group Plc,33.75,55.5,41.0,41.75,41.25,41.5,-0.7,0.00043599999999999997,398500.0
2015-11-30,KCB,KCB Group Plc,33.75,55.5,39.5,41.5,39.75,41.25,0.15,9.8e-05,2840900.0
2015-12-01,KCB,KCB Group Plc,33.75,55.5,40.0,41.25,40.5,39.75,0.15,9.7e-05,118500.0
2015-12-02,KCB,KCB Group Plc,33.75,55.5,40.0,41.25,40.5,40.5,0.2,0.000128,681900.0
2015-12-03,KCB,KCB Group Plc,33.75,55.5,40.0,41.0,40.25,40.5,-0.15,9.499999999999999e-05,3406200.0
2015-12-04,KCB,KCB Group Plc,33.75,55.5,40.0,40.5,40.25,40.25,-0.15,9.599999999999999e-05,350200.0
2015-12-07,KCB,KCB Group Plc,33.75,55.5,40.25,41.5,40.5,40.25,0.15,9.599999999999999e-05,5967100.0
2015-12-08,KCB,KCB Group Plc,33.75,55.5,40.5,41.75,40.75,40.5,0.25,0.00015900000000000002,1237000.0
2015-12-09,KCB,KCB Group Plc,33.75,55.5,40.5,41.5,40.75,40.75,0.15,9.399999999999998e-05,2581700.0
2015-12-10,KCB,KCB Group Plc,33.75,55.5,40.5,41.0,40.5,40.75,0.05,3.1e-05,899100.0
2015-12-11,KCB,KCB Group Plc,33.75,55.5,39.75,41.0,40.25,40.5,0.1,6.2e-05,2662600.0
2015-12-14,KCB,KCB Group Plc,33.75,55.5,39.75,40.5,40.0,40.25,0.15,9.2e-05,1275900.0
2015-12-15,KCB,KCB Group Plc,33.75,55.5,39.75,40.5,40.0,40.0,-0.05,3e-05,9817200.0
2015-12-16,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.5,40.0,0.35,0.00021400000000000002,1351800.0
2015-12-17,KCB,KCB Group Plc,33.75,55.5,39.75,40.0,39.75,39.5,-0.1,6e-05,503000.0
2015-12-18,KCB,KCB Group Plc,33.75,55.5,39.75,40.5,39.75,39.75,0.1,6e-05,5232800.0
2015-12-21,KCB,KCB Group Plc,33.75,55.5,39.75,40.25,39.75,39.75,0.0,0.0,590800.0
2015-12-22,KCB,KCB Group Plc,33.75,55.5,39.75,40.0,39.75,39.75,0.0,0.0,1643300.0
2015-12-23,KCB,KCB Group Plc,33.75,55.5,39.75,40.25,40.0,39.75,-0.6,0.000359,921500.0
2015-12-24,KCB,KCB Group Plc,33.75,55.5,39.75,41.75,40.0,40.0,-0.2,0.000124,158300.0
2015-12-28,KCB,KCB Group Plc,33.75,55.5,39.75,41.75,40.0,40.0,0.0,0.0,1068000.0
2015-12-29,KCB,KCB Group Plc,33.75,55.5,39.75,41.0,39.75,40.0,0.2,0.000126,169600.0
2015-12-30,KCB,KCB Group Plc,33.75,55.5,39.75,43.0,40.0,39.75,0.15,9.300000000000001e-05,13910200.0
2015-12-31,KCB,KCB Group Plc,33.75,55.5,42.0,44.0,43.75,40.0,0.05,3.1e-05,3959700.0
2016-01-04,KCB,KCB Group Plc,33.75,55.5,41.0,43.5,43.0,43.75,0.05,3.1e-05,1479300.0
2016-01-05,KCB,KCB Group Plc,33.75,55.5,42.0,44.25,43.5,43.0,0.0,0.0,2292400.0
2016-01-06,KCB,KCB Group Plc,33.75,55.5,42.0,44.0,42.75,43.5,0.25,0.000153,473700.0
2016-01-07,KCB,KCB Group Plc,33.75,55.5,41.5,42.25,41.75,42.75,-0.1,6e-05,2071900.0
2016-01-08,KCB,KCB Group Plc,33.75,55.5,40.5,42.0,41.5,41.75,-0.1,6.099999999999999e-05,26515400.0
2016-01-11,KCB,KCB Group Plc,33.75,55.5,41.25,43.0,41.5,41.5,-0.15,9.1e-05,2540100.0
2016-01-12,KCB,KCB Group Plc,33.75,55.5,41.0,41.75,41.25,41.5,-0.25,0.000154,452300.0
2016-01-13,KCB,KCB Group Plc,33.75,55.5,40.25,41.75,41.0,41.25,0.1,6.3e-05,316400.0
2016-01-14,KCB,KCB Group Plc,33.75,55.5,39.0,41.0,39.75,41.0,-0.05,3.1e-05,4295800.0
2016-01-15,KCB,KCB Group Plc,33.75,55.5,39.75,41.0,39.75,39.75,0.0,0.0,977300.0
2016-01-18,KCB,KCB Group Plc,33.75,55.5,39.0,41.0,39.5,39.75,0.05,3.1e-05,396900.0
2016-01-19,KCB,KCB Group Plc,33.75,55.5,37.75,39.75,38.5,39.5,0.0,0.0,686800.0
2016-01-20,KCB,KCB Group Plc,33.75,55.5,37.0,39.0,37.5,38.5,-0.35,0.00021700000000000002,6935800.0
2016-01-21,KCB,KCB Group Plc,33.75,55.5,37.25,39.0,37.5,37.5,-0.5,0.000317,3267900.0
2016-01-22,KCB,KCB Group Plc,33.75,55.5,38.0,39.0,38.5,37.5,-0.15,9.8e-05,2461700.0
2016-01-25,KCB,KCB Group Plc,33.75,55.5,38.5,39.0,38.5,38.5,0.15,9.9e-05,24365900.0
2016-01-26,KCB,KCB Group Plc,33.75,55.5,38.0,39.0,38.25,38.5,0.0,0.0,919600.0
2016-01-27,KCB,KCB Group Plc,33.75,55.5,38.0,39.0,38.0,38.25,-0.1,6.6e-05,2780600.0
2016-01-28,KCB,KCB Group Plc,33.75,55.5,37.5,38.5,38.0,38.0,0.0,0.0,3718200.0
2016-01-29,KCB,KCB Group Plc,33.75,55.5,38.0,38.75,38.25,38.0,0.0,0.0,4915300.0
2016-02-02,KCB,KCB Group Plc,33.75,55.5,38.0,38.5,38.0,38.25,0.85,0.0005610000000000001,11347000.0
2016-02-03,KCB,KCB Group Plc,33.75,55.5,38.25,39.0,38.5,38.0,0.65,0.00040599999999999995,3298700.0
2016-02-04,KCB,KCB Group Plc,33.75,55.5,38.75,40.25,39.0,38.5,-0.4,0.00024,2196400.0
2016-02-05,KCB,KCB Group Plc,33.75,55.5,39.75,40.5,40.0,39.0,-0.05,3.1e-05,7289900.0
2016-02-08,KCB,KCB Group Plc,33.75,55.5,39.75,41.0,40.25,40.0,-0.05,3.1e-05,181300.0
2016-02-09,KCB,KCB Group Plc,33.75,55.5,39.5,41.25,40.0,40.25,-0.15,9.300000000000001e-05,742700.0
2016-02-10,KCB,KCB Group Plc,33.75,55.5,39.75,40.0,39.75,40.0,-0.25,0.000156,929500.0
2016-02-11,KCB,KCB Group Plc,33.75,55.5,39.25,40.0,39.5,39.75,-0.15,9.499999999999999e-05,1610900.0
2016-02-12,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.5,39.5,0.2,0.000128,1845200.0
2016-02-15,KCB,KCB Group Plc,33.75,55.5,39.75,40.0,39.75,39.5,-0.05,3.2e-05,922200.0
2016-02-16,KCB,KCB Group Plc,33.75,55.5,39.5,40.25,39.75,39.75,-0.05,3.2e-05,3850800.0
2016-02-17,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.75,39.75,-0.15,9.599999999999999e-05,2144500.0
2016-02-18,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.5,39.75,0.05,3.2e-05,427200.0
2016-02-19,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.5,39.5,0.25,0.00016,3037800.0
2016-02-22,KCB,KCB Group Plc,33.75,55.5,39.25,40.0,39.5,39.5,-0.15,9.499999999999999e-05,327400.0
2016-02-23,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.75,39.5,0.25,0.00015900000000000002,420200.0
2016-02-24,KCB,KCB Group Plc,33.75,55.5,39.25,39.75,39.5,39.75,0.05,3.1e-05,1180500.0
2016-02-25,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.75,39.5,0.0,0.0,2723200.0
2016-02-26,KCB,KCB Group Plc,33.75,55.5,39.5,41.0,40.0,39.75,0.1,6.3e-05,1012700.0
2016-02-29,KCB,KCB Group Plc,33.75,55.5,39.0,41.0,39.75,40.0,0.1,6.2e-05,1917900.0
2016-03-01,KCB,KCB Group Plc,33.75,55.5,39.0,41.0,39.5,39.75,-0.05,3.1e-05,1976400.0
2016-03-02,KCB,KCB Group Plc,33.75,55.5,40.0,41.0,40.75,39.5,0.4,0.000248,3982200.0
2016-03-03,KCB,KCB Group Plc,33.75,55.5,40.75,41.75,40.75,40.75,0.35,0.00021099999999999998,4668400.0
2016-03-04,KCB,KCB Group Plc,33.75,55.5,41.25,42.0,41.75,40.75,0.05,3e-05,913400.0
