DATE,Day Price,Change%,12m Low,12m High,Day Low,Day High,Previous,Volume_log,MA_5,STD_5,MA_12,STD_12,MA_50,STD_50,MA_200,STD_200,MA_5_vs_MA_50,MA_12_vs_MA_200,HighVol_5_vs_50,Daily_Range
2024-04-29,29.95,-0.000184,15.75,40.0,29.9,30.2,30.15,14.951707927997196,29.98,0.12549900398234762,28.929166666666664,1.2153297968630412,25.192999999999998,4.253042248479826,23.26,4.164633339716422,1,1,0,0.3000000000000007
2024-04-30,29.95,-3.1e-05,15.75,40.0,29.0,30.1,29.95,15.176615564387859,30.009999999999998,0.08215838362916873,28.920833333333334,1.2072618028405027,25.412,4.209338015724036,23.264,4.170698699042783,1,1,0,1.1000000000000014
2024-05-02,29.3,3.1e-05,15.75,40.0,29.15,29.95,29.95,10.938467575959383,29.869999999999997,0.3290136775281161,28.95,1.2122480994157563,25.601,4.166441368059394,23.26475,4.171775821521494,1,1,0,0.8000000000000007
2024-05-03,29.5,-3.1e-05,15.75,40.0,29.3,29.65,29.3,12.558492047480835,29.77,0.35461246453077144,29.087500000000002,1.1689398849116248,25.788999999999998,4.125026777897876,23.267,4.175031790569685,1,1,0,0.34999999999999787
2024-05-06,29.95,-0.000125,15.75,40.0,29.55,30.15,29.5,13.288218435830442,29.73,0.30943496893627376,29.333333333333332,0.9858852351879522,25.986,4.082779165506363,23.27175,4.182121487737672,1,1,0,0.5999999999999979
2024-05-07,30.1,-6.3e-05,15.75,40.0,29.5,30.4,29.95,13.483111415023354,29.76,0.3416869912662605,29.579166666666666,0.725339523419543,26.187,4.031645357136629,23.276749999999996,4.189715445597896,1,1,0,0.8999999999999986
2024-05-08,30.05,0.0001919999999999,15.75,40.0,30.0,30.3,30.1,15.564206111722088,29.78,0.35812009159021985,29.754166666666666,0.5211256755228514,26.385,3.9717657873286956,23.27775,4.191315793148453,1,1,0,0.3000000000000007
2024-05-09,30.05,0.000345,15.75,40.0,30.05,30.4,30.05,13.26264866107341,29.93,0.2464751508784811,29.899999999999995,0.2531618239055443,26.576,3.912163658361295,23.27725,4.190497738213928,1,1,0,0.34999999999999787
2024-05-13,30.05,0.000515,15.75,40.0,30.0,30.45,30.05,12.772525010724586,30.04,0.054772255755604085,29.920833333333334,0.2544676558446555,26.769000000000002,3.838604790115898,23.269500000000004,4.176437826016217,1,1,0,0.4499999999999993
2024-05-14,30.1,0.0,15.75,40.0,30.05,30.25,30.05,12.506921405463638,30.070000000000004,0.027386127885370662,29.92916666666667,0.25889479551317107,26.964000000000002,3.752550697152625,23.264,4.166654418743213,1,1,0,0.1999999999999993
2024-05-15,30.35,-5.8e-05,15.75,40.0,30.15,30.5,30.1,14.375412590642046,30.119999999999997,0.13038404810615536,29.958333333333332,0.2859063207323936,27.160999999999998,3.6637815024869984,23.2645,4.167502867516707,1,1,0,0.3500000000000014
2024-05-16,30.8,0.0,15.75,40.0,30.2,31.2,30.35,13.833449685316591,30.270000000000003,0.3213253802620178,30.0125,0.3736338752303076,27.362999999999996,3.5777060544784187,23.27,4.1767542879508435,1,1,0,1.0
2024-05-17,31.85,8.7e-05,15.75,40.0,31.2,32.5,30.8,13.652404397256468,30.630000000000003,0.7438077708658924,30.170833333333334,0.6471821203974517,27.576000000000004,3.519859691082092,23.2815,4.197248171250001,1,1,0,1.3000000000000007
2024-05-20,32.05,0.000316,15.75,40.0,32.0,32.45,31.85,12.973865689268807,31.03,0.8793463481475524,30.345833333333335,0.8378702257176045,27.787000000000003,3.4639662592040996,23.2945,4.22041220092716,1,1,0,0.45000000000000284
2024-05-21,32.2,0.000195,15.75,40.0,32.0,32.5,32.05,15.024471202308668,31.45,0.8238628526644376,30.587500000000002,0.9227244737938637,28.002000000000002,3.395554717088373,23.310499999999998,4.248125776512686,1,1,0,0.5
2024-05-22,32.2,0.0003279999999999,15.75,40.0,32.0,32.45,32.2,15.598565754685907,31.82,0.5880051020189686,30.8125,0.9617987409924535,28.225,3.2942939226768946,23.327999999999996,4.277546377899549,1,1,0,0.45000000000000284
2024-05-23,35.05,-0.0004759999999999,15.75,40.0,33.0,35.7,32.2,14.591573699065881,32.67,1.338189074832186,31.2375,1.5141942051474788,28.511000000000003,3.2525702552462032,23.36,4.341027829105855,1,1,0,2.700000000000003
2024-05-24,35.15,-0.000139,15.75,40.0,34.5,35.95,35.05,14.664336250621133,33.33,1.6173280434099133,31.65833333333333,1.836725511897187,28.8,3.1856502235720896,23.393,4.4052904466793255,1,1,0,1.4500000000000028
2024-05-27,36.1,2.8000000000000003e-05,15.75,40.0,35.05,37.0,35.15,14.992194690351912,34.14,1.8177596100695048,32.1625,2.1574527278067923,29.104,3.141328199527849,23.430999999999997,4.481681194782201,1,1,0,1.9500000000000028
2024-05-28,37.95,0.000393,15.75,40.0,36.45,39.0,36.1,15.137773202832632,35.29,2.083086652062247,32.82083333333333,2.611726904604794,29.442999999999998,3.1634392611822935,23.47825,4.584038227355368,1,1,0,2.549999999999997
2024-05-29,37.6,-8.100000000000002e-05,15.75,40.0,36.45,38.95,37.95,11.798863517502989,36.370000000000005,1.3521279525251224,33.45,2.787064274953449,29.756,3.1811087785912444,23.523249999999997,4.677785837252712,1,1,0,2.5
2024-05-30,36.3,-0.0001629999999999,15.75,40.0,35.5,36.5,37.6,14.752153178027928,36.62,1.1470614630436107,33.96666666666667,2.682293229624946,30.021,3.162908278075085,23.559749999999998,4.748677936883829,1,1,0,1.0
2024-05-31,35.55,-8.3e-05,15.0,39.0,34.6,36.45,36.3,12.53430027429669,36.7,1.0265232583822632,34.4,2.455328158033362,30.271,3.0939224493278084,23.590500000000002,4.806249569532272,1,1,0,1.8500000000000014
2024-06-03,35.3,5.6000000000000006e-05,15.75,40.0,35.25,36.5,35.55,15.870108666305862,36.54,1.1923715863772337,34.775,2.1841890527555536,30.495,3.043045768802358,23.616999999999997,4.856119384590226,1,1,0,1.25
2024-06-04,35.85,0.0,15.75,40.0,35.5,36.2,35.3,13.205050585302773,36.12,0.907331251528243,35.108333333333334,1.9941771296045965,30.726,3.0012793190614313,23.647,4.913018906321789,1,1,0,0.7000000000000028
2024-06-05,36.05,2.8000000000000003e-05,15.75,40.0,35.85,37.5,35.85,13.212023077821033,35.81,0.39591665789638397,35.44166666666666,1.756654016398548,30.916,3.0320640238793333,23.680999999999997,4.975125462422044,1,1,0,1.6499999999999986
2024-06-06,36.7,0.000166,15.75,40.0,36.05,37.9,36.05,12.038251448529742,35.89,0.5354904294194582,35.81666666666667,1.4563861459299408,31.167,2.979532390377961,23.719499999999996,5.0457848222420045,1,1,0,1.8500000000000014
2024-06-07,36.45,0.0,15.75,40.0,36.0,36.7,36.7,13.549982594273798,36.07,0.5438290172469809,36.170833333333334,0.9119056802615395,31.385,2.95885474948951,23.75725,5.112538526842429,1,1,0,0.7000000000000028
2024-06-10,36.1,-0.000136,15.75,40.0,35.8,36.6,36.45,11.962732764429129,36.230000000000004,0.3402205167237839,36.25833333333333,0.8423002415801889,31.563000000000002,2.969639055921463,23.79525,5.175819789169217,1,1,0,0.8000000000000043
2024-06-11,35.95,-2.8000000000000003e-05,15.75,40.0,35.75,36.1,36.1,15.027838659376842,36.25,0.3142451272490889,36.325,0.7756229168141565,31.686,3.0220286469294493,23.8345,5.238019088343909,1,1,0,0.3500000000000014
2024-06-12,35.45,2.8000000000000003e-05,15.75,40.0,35.1,35.8,35.95,11.127277689932466,36.13,0.48036444497881625,36.270833333333336,0.8144876619762309,31.77,3.06768875307117,23.872999999999998,5.294931776007005,1,1,0,0.6999999999999957
2024-06-13,35.55,0.0,15.75,40.0,35.2,35.8,35.45,14.56631372299981,35.9,0.4092676385934113,36.07083333333333,0.6408298360595465,31.88,3.1031583647535164,23.9125,5.352404592762862,1,1,0,0.5999999999999943
2024-06-14,35.45,5.500000000000001e-05,15.75,40.0,35.05,35.6,35.55,11.999669439469741,35.7,0.30413812651465416,35.891666666666666,0.44509107000946635,31.99,3.130707033661442,23.95225,5.408408903907427,1,1,0,0.5500000000000043
2024-06-18,34.55,5.500000000000001e-05,15.75,40.0,34.2,35.45,35.45,12.081081821061819,35.39,0.5128352561982034,35.74583333333333,0.5686740292216372,32.080999999999996,3.137802591312233,23.99,5.455928958850722,1,1,0,1.25
2024-06-19,34.05,0.0001089999999999,15.75,40.0,34.0,34.9,34.55,13.860962776433908,35.010000000000005,0.6730527468184949,35.62083333333334,0.7511985372857066,32.162,3.135259648135926,24.0255,5.498220337930076,1,1,0,0.8999999999999986
2024-06-20,34.15,0.000108,15.75,40.0,34.0,34.45,34.05,12.704727505104454,34.75,0.7106335201775615,35.525,0.8611567273654617,32.243,3.1332158937327614,24.061749999999996,5.541000620545915,1,1,0,0.45000000000000284
2024-06-21,34.15,-0.000294,15.75,40.0,33.0,34.4,34.15,14.354049203897448,34.46999999999999,0.58051701094799,35.38333333333333,0.9391324171625066,32.317,3.1336978547560745,24.10675,5.586244046786447,1,1,0,1.3999999999999986
2024-06-24,32.85,-2.8000000000000003e-05,15.75,40.0,31.35,34.0,34.15,12.154784614286667,33.95,0.6442049363362928,35.11666666666667,1.16078604506596,32.365,3.1228788719680494,24.151999999999997,5.62029667129526,1,1,0,2.6499999999999986
2024-06-25,30.85,-2.8000000000000003e-05,15.75,40.0,30.75,33.0,32.85,14.158107571217943,33.209999999999994,1.4293355099486358,34.62916666666666,1.5859408353808984,32.376,3.1164186666953606,24.18725,5.640151280759672,1,1,0,2.25
2024-06-26,31.75,-0.000111,15.0,40.0,31.15,32.5,30.85,12.155836686703159,32.75,1.461163919620307,34.237500000000004,1.673337030659665,32.41,3.0997531172272303,24.227249999999998,5.665346475808914,1,1,0,1.3500000000000014
